date,avg_sentiment,median_sentiment,sentiment_std,max_sentiment,min_sentiment,news_volume,sentiment_volume_weighted,topic_confidence_mean,price
2023-06-18,-0.25119680474824857,-0.33577216261623827,0.4129995693504536,0.6401540615148043,-0.7174536893481702,7,0.26412057932082694,0.4507752593336168,71.56246286781085
2023-06-19,0.09186655143640324,-0.10762799254814621,0.35105900788734656,0.3168843593798526,-0.002875986368696193,8,-0.16398371416717633,0.5369591891218812,71.88358366201636
2023-06-20,0.1987227669958048,0.06533771140250973,0.24824890897914062,0.686614802748782,-0.2766871131660949,6,0.33158859990326683,0.3535439561012097,72.25701086546817
2023-06-21,-0.12011148487955281,-0.004479204013743189,0.3875137397776107,0.36568346954305553,-0.43057149322545274,6,0.31962166262693753,0.8063378203716662,72.27369632139226
2023-06-22,-0.05181644886766955,-0.047998305028022846,0.05152835031966277,0.10093775606850226,-0.34710420296708294,7,0.1731225301787872,0.7704285599763453,72.59452549748087
2023-06-23,-0.14525814312797883,-0.16646901993573424,0.31638296279528433,0.6815666951353427,-0.7782493421658596,3,0.08747520804539742,0.39730992036779467,72.72435688976391
2023-06-24,0.1328128039090473,-0.06459577567605082,0.35695436692622007,0.6529973635375167,-0.6079362831491308,3,-0.31123563778732116,0.6922843107367196,72.93897306701456
2023-06-25,0.02226400968480499,-0.19354945597283285,0.18066249487690805,0.10845235236184347,-0.02024875473296657,8,0.03642990137566842,0.5958933403032803,72.88570553157166
2023-06-26,0.39853922508455353,-0.6054582537149452,0.3926286763775912,0.6932212135827663,-0.7351747839767037,1,-0.28613433174767217,0.7609459314119704,72.36984474975698
2023-06-27,-0.2738680091593834,-0.29862711042639667,0.05007600064293741,0.415170442483001,-0.6866392847634449,6,-0.07252527792230136,0.43937128620043947,72.7299437714881
2023-06-28,0.09062562479776191,0.11891323471860994,0.302848084575455,0.5948726068097409,-0.34153819106582406,7,0.040620146659272695,0.4400521510281194,72.0527078986747
2023-06-29,0.11099784991166728,0.3892694889179069,0.17040959239224623,0.21454081663972754,-0.1808222997271038,3,-0.06177427579383981,0.8270013539069954,71.96873006373438
2023-06-30,-0.09011004274772452,0.45339504283092175,0.301451169504061,0.17236918705731974,-0.11770147177262286,3,0.19016112444182165,0.4541317460753807,71.89714719279449
2023-07-01,0.14588353184568587,0.024187935922177054,0.15054346382011735,0.6786502519261425,-0.11101737372622536,8,-0.02583522942593094,0.567496439342996,71.53214614344992
2023-07-02,-0.3596306622476096,0.2233459058610336,0.13391194803477952,0.4801710384468778,-0.19182227487610135,2,-0.3097164440542352,0.4336123354706285,71.74673924116773
2023-07-03,0.5297007576823303,0.22699447767768094,0.300464154722214,0.1181643724869212,-0.5218738114026231,3,-0.21201144520613782,0.5124928454074982,71.67662384567437
2023-07-04,-0.3355111133216104,-0.1730647959670187,0.24877392824647196,0.29269606900136536,-0.33473507687602083,6,-0.2547816780233196,0.5152232183293959,71.52371993171533
2023-07-05,0.22995181514124702,-0.42448495761515104,0.12491227532361276,0.6872286545771696,-0.14950150524747804,3,-0.06328607555318748,0.6538532426430861,71.7056645375575
2023-07-06,-0.28028066973480575,0.0077218298387032435,0.40446997196492046,0.37462686537131723,-0.6889233267884234,6,0.24951697140395762,0.6145648603302075,71.53886187336205
2023-07-07,0.28772075780793815,-0.4405502493101346,0.4029546647949439,0.2694823164899147,-0.7348635414762672,1,0.10114920962932261,0.8283884135643869,72.02500486455547
2023-07-08,-0.09619350665225057,-0.07998240323870673,0.2698273620117937,0.27276309190722475,-0.43313184332398813,3,0.06790189431594029,0.7539156638276858,72.14801414122103
2023-07-09,0.03960572679055282,0.1520292716973421,0.33243841101482363,0.6597153617871743,-0.5517277308571552,6,-0.25707627863053034,0.7217242807208331,71.98199759582897
2023-07-10,0.013335938926683655,-0.3550173720250006,0.23055469402141446,0.36343922203183193,-0.7970122159788943,8,0.4738327705980395,0.4983574045367367,71.30150485423403
2023-07-11,0.27518352375619876,0.008073845982909205,0.3705773457483472,0.758682802187781,-0.38650918584860483,1,-0.005652632437683395,0.5014364477839474,70.84379123531863
2023-07-12,-0.08038686253573159,0.3100045288272663,0.3835424985124098,0.24976012072125872,-0.5016177788623309,5,0.48338253396643377,0.5787522067077229,71.22418200998756
2023-07-13,-0.7417959274959859,0.09037811850524091,0.35566387971354696,0.6051842633352682,-0.09349236452641066,1,-0.17348428926050027,0.4966831219162738,71.2064705878986
2023-07-14,-0.19001469751610844,0.13058042518741972,0.14725953571258069,0.228564394152549,-0.5326591794408756,2,-0.11356929610720384,0.44289196965401706,71.10737681491075
2023-07-15,0.04592808077223707,0.22668510345418624,0.05979538407919325,0.6142710415806544,-0.2698631491348326,6,0.5199322980534006,0.4483402104973253,71.68251487989569
2023-07-16,-0.11011705121756547,0.433240768032795,0.3133012313165243,0.014078381181843902,-0.3455372956573407,5,-0.2149987958511478,0.5395489240946377,71.23358764446984
2023-07-17,0.19245521283019948,0.0378557704307967,0.21450307779337124,0.10385678524926689,-0.5602667118894724,8,0.08374116413837586,0.5181030246486801,71.02860741452535
2023-07-18,0.25383174899361716,0.30737521535828116,0.4077043380455619,0.20740552522362316,-0.42591035485920026,7,-0.0676410548956124,0.8205500637525995,70.86320172765988
2023-07-19,-0.03694295247495241,-0.01604230408435601,0.39393901101868356,0.6960735717051488,-0.5058720313716046,1,-0.16268246793820185,0.6525131543894154,71.06841977619584
2023-07-20,-0.37241134859562797,-0.13654220385837104,0.26350083759809523,0.2579987010772743,-0.6099311600203366,7,0.43221591932359155,0.7849119407403342,70.83618245678942
2023-07-21,0.3460412775014742,0.07870524240439122,0.200977660262205,0.38682043296065294,-0.7295019696725588,7,-0.20082621016212687,0.3993094253110359,70.62148620977452
2023-07-22,0.27076337502670444,-0.15145321199791775,0.3351958163701422,0.085635616035791,-0.7583029393497207,2,0.17948700031945297,0.36956601711480624,70.05968392086473
2023-07-23,-0.07479778356675594,-0.14328230394164138,0.33374787820496166,0.45334262881573495,-0.6218375021502919,2,0.22086251949676244,0.7668654800320387,70.31495621227097
2023-07-24,0.5270721028481881,-0.1519351576105617,0.32291315725520575,0.07679562715470674,-0.7333445719081362,7,-0.20236029109509512,0.5686626776090864,70.59710498775124
2023-07-25,-0.0872188650231661,-0.5738560488832917,0.38696962173613425,0.11328187025849878,-0.6794950038275709,7,-0.3794450581708721,0.6253346576816479,70.43037312616083
2023-07-26,-0.28427993010459385,0.02637486941514916,0.2809274340979307,0.640777916152861,-0.7000640916067962,1,-0.356127979452741,0.4863575236631828,70.48754210710028
2023-07-27,-0.03896835843775138,-0.315958839648867,0.2564173919360821,0.1951282289940891,-0.501360895812185,1,-0.15991669356154264,0.5666074910240844,70.0351159641345
2023-07-28,0.2694584288764426,-0.02681728016706935,0.25676325344296064,0.04900296887318385,-0.6094609191928583,1,0.044532933750502185,0.41634956600158285,69.8699813599752
2023-07-29,-0.23436336063562896,0.36249219512120695,0.4055922632077386,0.4814599041882214,-0.7964729069420455,2,0.06708842610076264,0.8458155016993478,70.35226419342807
2023-07-30,0.48780626943586214,-0.1302500807768226,0.19670045337105124,0.11720012481654392,-0.7736703058245309,8,-0.03780931483326555,0.6248253695402389,70.39976995035157
2023-07-31,-0.22413155364301415,-0.1355022896118693,0.386766343924162,0.04225337899503963,-0.007957107715914003,8,-0.021061316930158946,0.39940906180508556,71.20839717073014
2023-08-01,0.2386055690953101,0.34097734612544894,0.2519558255032717,0.6644418532230524,-0.6038844131639017,7,0.19480947167598436,0.7757886615843836,70.93287971097513
2023-08-02,0.13611559355079425,0.1365764413660747,0.0841355803077307,0.3177462567633283,-0.7673379188857097,5,0.1536305956806353,0.565039804558783,71.13597925682863
2023-08-03,-0.038514264895705884,0.24413177433816072,0.22959279492503853,0.6923800608573901,-0.29919216815350946,4,0.07575084502833576,0.6675986422809803,71.06755221708706
2023-08-04,0.2701332446794393,-0.08882280849674834,0.1664785590583492,0.5952251744423115,-0.35868716208759105,2,-0.12339342362137434,0.4286257326184234,71.26558846347689
2023-08-05,-0.3749496972170487,0.18702080321773187,0.2611540178655361,0.16077122399195912,-0.4889187846265472,6,0.15551455578999554,0.5477942610402222,71.26306448759632
2023-08-06,0.3393929467332973,-0.17154214728920059,0.3913239421341579,0.06784903670879432,-0.21333453305957362,1,0.03624193548433132,0.5989934802553379,71.06664514895311
2023-08-07,-0.01592100724256035,-0.16900043140547474,0.12178221088818293,0.13708580192557873,-0.05041367875584433,8,-0.14956702944218203,0.5986262982950883,70.76297928144052
2023-08-08,-0.13560881246587836,0.1490610695512666,0.24008984971680947,0.39566413157374125,-0.48291579808413365,4,-0.11537917540907226,0.7598780472448832,71.83609214010762
